OriginSite,OriginBlock,Start Block korrigert,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,RT treat,Old treat (label),subPlot,year,date,Measure,recorder,Ach mil,Aco sep,Agr cap,Agr mer,Alc alp,Alc sp,Ant alp,Ant dio,Ant odo,Ast alp,Ave fle,Bet nan,Bet pub,Bis viv,Cal vul,Cam rot,Car big,Car cap,Car nor,Car pal,Car pau,Car pil,Car sp,Car vag,Cer alp,Cer fon,Des ces,Emp,Emp her,Epi ana,Euph fri,Fes ovi,Fes rub,Fes viv,Gen ama,Gen niv,Gen ten,Ger syl,Geu riv,Hie alp,Hie pil,Hir vul,Jun com,Kob sim,Luz sp,Luz spi,Leo aut,Lot cor,Luz mul,Myos,Nar stri,Oma sup,Par pal,Phl alp,Phle alp,Pin vul,Poa alp,Poa pra,Poa sp,Pot cra,Pot ere,Pru vul,Pyr min,Rum ac-la,Ran acr,Rhi min,Rum ace,Sag sp,Sal her,Salix sp,Saus alp,Sax aiz,Sel sel,Sib pro,Sil aca,Sol vir,Tarax,Tha alp,Tof pus,Tri ces,Tri rep,Vac myr,Vac uli,Vac vit,Ver alp,Ver fru,Ver ser,Vio bif,Vio pal,Vio riv,Nid seedling,Nid gram,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,10,2009,13-Aug,Presence,W,1,,,,,,,,1,1,,,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,1,,20,0,0,0,5,0,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,11,2009,13-Aug,Presence,W,1,S,,,,,,,1,,,,,1,,1,,,,,,,,1,,,D,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,10,0,0,0,15,0,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,12,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,10,0,0,0,15,0,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,13,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,10,0,0,0,5,0,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,14,2009,13-Aug,Presence,W,1,,1,,,,,,,1,,,,1,,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,5,5,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,15,2009,13-Aug,Presence,W,1,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,3,20,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,16,2009,13-Aug,Presence,W,1,,1,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,17,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,18,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,15,0,0,0,5,0,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,19,2009,13-Aug,Presence,W,1,,,,,,,,1,,,,,1,,F,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,30,0,0,0,5,0,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,20,2009,13-Aug,Presence,W,1,,1,,1,,,,1,,,,,1,,F,,,,,,,,1,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,50,0,0,0,5,0,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,21,2009,13-Aug,Presence,W,,,1,,,,,,1,,,,,,,1,,1,,,,,,1,,,,,,,S,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,22,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,0,0,0,10,0,0,,,,4,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,23,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,F,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,15,0,0,0,10,13,0,,,,7,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,24,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,50,0,0,0,5,0,0,,,,3,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,25,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,3,,
Gudmedalen,5,V/X,508,TT1,174,508 TT1 174,,,,1,%,2009,13-Aug,Cover,W,3,1,2,,1,,,,3,2,,,,4,,2,1,1,,,,,,3,,,3,,,,1,1,1,,,,,,,,,,,,,,,,,1,24,,,,1,,1,,,2,,,,,,,,,,,,,2,,2,,1,2,,,,1,,,,,,,1,,1,,12.68,0,0.16,0,12,1.72,0,65,35,1,4.25,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,1,2009,13-Aug,Presence,W,1,,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,20,0,0,0,5,0,0,,,,,,"2011:???Jeg tror dette er ett demografi plott som har blitt analysert i 2009, men ikke i 2011!"
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,2,2009,13-Aug,Presence,W,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,10,0,0,0,20,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,3,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,15,0,0,1,40,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,4,2009,13-Aug,Presence,W,1,,,,,,,,1,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,15,5,0,10,10,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,5,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,S,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,S,F,,,,,,,,,,,,1,,,,,,,,,,,,,,,20,5,0,5,5,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,6,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,1,,30,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,7,2009,13-Aug,Presence,W,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,30,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,8,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,1,,,,40,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,9,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,F,,,,,,,F,,,,,1,,,,,,,,,,,,,,,20,0,0,0,20,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,10,2009,13-Aug,Presence,W,1,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,20,0,0,5,10,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,11,2009,13-Aug,Presence,W,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,60,0,0,5,5,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,12,2009,13-Aug,Presence,W,1,,,,,,,,1,,,,,F,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,15,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,13,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,20,0,0,0,60,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,14,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,1,,,,,,,,,,,0,0,0,0,50,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,15,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,10,5,0,0,10,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,16,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,19,0,0,5,10,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,17,2009,13-Aug,Presence,W,1,,,,,,,,F,,,,,,,,,1,,,,,,,,,,,,,S,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,19,0,0,0,20,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,18,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,F,,,,,F,,,,,,,,,,,,1,,,,DF,,,,,,,,,,,1,2,0,0,40,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,19,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,F,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,20,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,F,,,,,,,,15,0,0,0,20,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,21,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,S,,,,,,,,1,,,,,,,SF,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,F,,,,,,,,3,2,2,4,10,0,0,,,,,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,22,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,10,0,20,0,0,,,,7,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,23,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,F,,,,,1,,,,1,,,,,,,,,,,5,0,10,0,0,0,0,,,,6,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,24,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,F,,,,,1,,,,1,,,,,,,,,,,10,0,5,0,10,0,0,,,,8,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,25,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,1,,,1,,,,,,,,0,0,0,0,40,0,0,,,,7,,
Gudmedalen,5,,162,TT2,200,162 TT2 200,,,,3,%,2009,13-Aug,Cover,W,8,,2,,,,,,4,,,,,5,,1,2,1,1,,,,,2,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,,5,,,,1,,,,,,2,,,,1,1,1,,,,,,5,,,,,6,,,,4,,,1,,,1,2,,1,,17.08,0.76,1.08,1.4,19,0,0,75,60,1,7,1.5,Var feil merket i 2009 som 174 TT2 209 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,1,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,SF,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,40,0,0,0,10,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,2,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,20,0,0,0,15,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,3,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,,,F,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,S,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,20,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,4,2009,13-Aug,Presence,W,,,1,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,D,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,10,0,5,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,5,2009,13-Aug,Presence,W,1,,1,,,,,,F,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,6,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,1,,F,,,,,,1,,,,,,,SF,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,5,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,7,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,1,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,8,2009,13-Aug,Presence,W,1,,,,1,,,,,,,,,1,,F,,,,,,,,,,,1,,,,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,1,,20,0,0,0,5,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,9,2009,13-Aug,Presence,W,,,1,,,,,,1,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,10,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,15,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,11,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,1,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,15,0,0,0,10,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,12,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,10,0,5,0,5,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,13,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,1,F,1,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,15,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,14,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,5,0,5,0,20,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,15,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,1,,1,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,16,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,1,,F,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,10,0,0,0,10,10,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,17,2009,13-Aug,Presence,W,,,1,,,,,,1,,,,,,,,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,18,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,,F,,,,,,1,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,5,0,10,0,10,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,19,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,1,1,1,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,10,0,15,0,5,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,20,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,10,0,5,0,20,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,21,2009,13-Aug,Presence,W,,,1,,,,,,,,,,,1,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,F,,,,,1,,,,,,,,,,,,,1,,5,0,16,0,15,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,22,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,,,1,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,23,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,1,,F,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,0,15,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,24,2009,13-Aug,Presence,W,1,,1,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,10,0,0,5,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,25,2009,13-Aug,Presence,W,1,,1,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,20,0,0,0,15,0,0,,,,,,
Gudmedalen,5,V/X,507,,507,507 TTC,,,,xtra2,%,2009,13-Aug,Cover,W,4,,8,,1,,,,2,,,,,6,,2,1,2,,,,,,6,,,1,,1,,1,,,,,,,,,,,,,,,,1,,,,24,,,,,,1,,,1,,,,,,,,,,,,,3,,,,,3,,,,,,,,,,1,,,1,,9.8,0.4,2.64,0,12.4,0.6,0,75,30,0,,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,1,2009,13-Aug,Presence,W,1,,,,,,,,1,,,,,F,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,45,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,2,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,35,0,0,0,5,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,3,2009,13-Aug,Presence,W,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,25,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,4,2009,13-Aug,Presence,W,1,,1,,,,,,F,,,,,1,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,S,,,,,1,,,1,,20,0,0,0,10,0,0,,,,,,
Gudmedalen,5,,510,TT3,537,510 TT3 537,,,,xtra3,5,2009,13-Aug,Presence,W,1,S,1,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,F,,,,,,,,10,0,0,0,30,0,0,,,,,,
