OriginSite,OriginBlock,Start Block (KORRIGERT),originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old treat (label),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Alc alp,Alc sp,Ant dio,Ant odo,Ave fle,Bet nan,Bet pub,Bis viv,Cal vul,Cam rot,Car  nor,Car big,Car cap,Car fla,Car nigra,Car pal,Car pil,Carex sp,Cer alp,Cer cer,Cer fon,Cirs pal ,Des ces,Emp her,Epi ana,Euph sp,Fes ovi,Fes rub,Fes viv,Gal uli ,Gym dry,Hie pil,Leo aut,Luz mul,Luz spi,"Mots II (Epi, Ste med, Ver alp)",Nar stri,Oma sup,Oxa ace,Par pal,Phle alp,Pin vul,Poa alp,Poa pra,Pot cra,Pot ere,Pru vul ,Ran acr,Ran rep,Rum ace,Rum ac-la,Sag pro,Sag sag,Sag sp,Sal her,Sel sel,Sib,Sil aca,Sol vir,Tarax,Tha alp,Tof pus,Tri rep,Vac myr,Vac vit,Ver alp,Ver fru,Ver off,Ver serp,Vio bif,Vio pal,Vio riv,Vio sp,Nid gram,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Rambera,5,,200,TT1,196,200 TT1 196,,,4,24,2009,17-Aug,Presence,W,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,30,0,0,0,10,0,0,,,,2,1,
Rambera,5,,200,TT1,196,200 TT1 196,,,4,25,2009,17-Aug,Presence,W,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,10,0,0,0,20,0,0,,,,2,1,
Rambera,5,,200,TT1,196,200 TT1 196,,,4,%,2009,17-Aug,Cover,W,,10,1,1,,6,,,,,5,3,,,,,,,,,,3,,,5,5,,,,,,,,,,,,,2,,1,,,,,,,8,,,,2,,,,1,,,,,,,,,,2,,,,5,,,5,,,,1,28.12,0.88,1.48,0,17.28,9.68,0,40,50,1,3,2.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,1,2009,17-Aug,Presence,KK,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,30,10,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,2,2009,17-Aug,Presence,KK,,1,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,5,1,0,0,5,20,0,,,,,,Ver alp 1? (no commment)
Rambera,6,,203,TTC,203,203 TTC ,,,2,3,2009,17-Aug,Presence,KK,,1,,,,1,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,2,0,2,0,20,5,0,,,,,,Ver alp 1? (no commment)
Rambera,6,,203,TTC,203,203 TTC ,,,2,4,2009,17-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,0,2,0,10,0,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,5,2009,17-Aug,Presence,KK,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,5,0,2,0,20,0,0,,,,,,Ver alp 1? (no commment)
Rambera,6,,203,TTC,203,203 TTC ,,,2,6,2009,17-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,D,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,0,0,0,5,0,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,7,2009,17-Aug,Presence,KK,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,5,2,0,0,30,0,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,8,2009,17-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,F,,,,1,,,,,,2,0,2,0,30,2,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,9,2009,17-Aug,Presence,KK,,1,S,,,,,,,,,1,,,,,,,F,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,1,S,,,,,,,,,,,,,1,,,,,,5,0,2,0,30,0,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,10,2009,17-Aug,Presence,KK,,1,1,,,1,,,,1,,1,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,5,5,2,0,10,2,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,11,2009,17-Aug,Presence,KK,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,40,0,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,12,2009,17-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,2,0,2,0,5,0,0,,,,,,Ver alp 1? (no commment)
Rambera,6,,203,TTC,203,203 TTC ,,,2,13,2009,17-Aug,Presence,KK,,,,,,,,,,F,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,5,0,10,0,10,2,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,14,2009,17-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,D,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,1,2,0,10,0,20,0,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,15,2009,17-Aug,Presence,KK,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,2,0,0,0,20,0,0,,,,,,Ver alp 1? (no commment)
Rambera,6,,203,TTC,203,203 TTC ,,,2,16,2009,17-Aug,Presence,KK,,1,,1,,,1,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,F,,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,17,2009,17-Aug,Presence,KK,,1,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,0,0,0,0,5,20,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,18,2009,17-Aug,Presence,KK,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,5,0,0,0,10,0,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,19,2009,17-Aug,Presence,KK,,,,,,,1,,,,,,,,,,,,,,,,,,DF,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,0,0,0,0,20,0,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,20,2009,17-Aug,Presence,KK,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,2,0,2,0,20,0,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,21,2009,17-Aug,Presence,KK,,1,,1,,,1,,,1,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,0,0,0,0,20,5,0,,,,,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,22,2009,17-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,0,0,0,0,40,0,0,,,,10,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,23,2009,17-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,,,,,1,0,0,10,0,20,0,0,,,,6,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,24,2009,17-Aug,Presence,KK,,,,,,,1,,,1,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,2,0,0,0,20,0,0,,,,8,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,25,2009,17-Aug,Presence,KK,,,,,,,1,,,,,,,,,,,,,,,,,,D,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,10,0,0,,,,9,,
Rambera,6,,203,TTC,203,203 TTC ,,,2,%,2009,17-Aug,Cover,KK,,5,2,3,,2,5,,,7,,3,,,,,,,9,,,,1,,20,,3,,,,,,,,4,1,,,8,1,,,,,,,,,,,,,,,,,2,4,2,,,6,,,,,,7,,,,6,,,,,1,2.48,0.36,1.88,0,19.2,2.64,0,70,5,0,8.25,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,1,2009,17-Aug,Presence,W,,,1,,,,,,,1,,1,,,,,,,,,,1,,,F,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,5,0,0,0,20,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,2,2009,17-Aug,Presence,W,,1,1,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,3,0,0,0,18,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,3,2009,17-Aug,Presence,W,,,,,,1,,,,1,,1,,,,,,,,,,,F,,,,,,,,,,,,1,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,10,0,0,0,16,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,4,2009,17-Aug,Presence,W,,1,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,5,0,0,0,30,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,5,2009,17-Aug,Presence,W,,,1,,,,,,,F,,1,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,1,,S,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,15,0,0,0,9,0,0,,,,,,Ver alp 1? (no commment)
Rambera,6,,204,TT4,290,204 TT4 290,,,3,6,2009,17-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,5,0,0,0,35,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,7,2009,17-Aug,Presence,W,,1,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,8,0,0,0,20,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,8,2009,17-Aug,Presence,W,,1,F,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,F,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,3,0,0,0,10,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,9,2009,17-Aug,Presence,W,,1,1,,,1,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,10,0,0,0,10,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,10,2009,17-Aug,Presence,W,,1,1,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,30,0,0,0,5,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,11,2009,17-Aug,Presence,W,,,1,,,,,,,,,1,,,,,,,,,,1,1,,1,,,,,,,,,1,,,,1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,40,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,12,2009,17-Aug,Presence,W,,1,1,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,15,2,0,0,20,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,13,2009,17-Aug,Presence,W,,1,F,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,3,0,0,0,20,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,14,2009,17-Aug,Presence,W,,1,F,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,15,2009,17-Aug,Presence,W,,1,1,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,15,0,0,0,5,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,16,2009,17-Aug,Presence,W,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,1,0,0,10,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,17,2009,17-Aug,Presence,W,,,1,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,5,2,0,0,5,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,18,2009,17-Aug,Presence,W,,,1,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,5,0,0,0,10,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,19,2009,17-Aug,Presence,W,,1,1,,,,,,,,,1,,,,,,,,,,F,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,0,0,0,5,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,20,2009,17-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,1,,,,,,,,,,15,0,0,0,5,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,21,2009,17-Aug,Presence,W,,,1,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,F,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,20,0,0,,,,,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,22,2009,17-Aug,Presence,W,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,F,,,,,,,,,F,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5,0,0,0,20,0,0,,,,11,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,23,2009,17-Aug,Presence,W,,1,,,,F,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,15,1,0,0,10,0,0,,,,3,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,24,2009,17-Aug,Presence,W,,1,,,,,,,,1,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,10,2,0,0,5,0,0,,,,4,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,25,2009,17-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,5,0,0,0,10,0,0,,,,8,,
Rambera,6,,204,TT4,290,204 TT4 290,,,3,%,2009,17-Aug,Cover,W,,12,20,,,4,,,,5,,2,,,,,,,,,,40,1,,4,,1,,,,,,,3,2,2,,1,25,,,,,,,1,,3,,,,,,,,,,1,2,,,3,,,,2,,4,,,,12,,,,,1,8.32,0.48,0,0,14.72,0,0,95,20,0,6.5,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,1,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,15,3,0,0,10,2,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,2,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,F,,,,,,10,5,0,0,2,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,3,2009,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,,,,,,1,30,2,0,2,9,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,4,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,40,5,0,0,10,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,5,2009,18-Aug,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,F,,,,,,,,,,30,5,0,0,15,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,6,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,50,3,0,0,10,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,7,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,50,0,0,0,10,0,0,,,,,,Vio bif 1# (no comment)
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,8,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,,,,,,,20,20,0,0,9,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,9,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,1,,,,,,15,10,0,0,20,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,10,2009,18-Aug,Presence,W,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,F,,,,1,,,,,,15,10,0,0,20,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,11,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,15,10,0,0,2,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,12,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,10,30,0,0,5,0,0,,,,,,Vio bif 1# (no comment)
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,13,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,20,30,0,0,5,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,14,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,1,,,,,,10,30,0,0,10,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,15,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,20,20,0,30,15,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,16,2009,18-Aug,Presence,W,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,F,,,,,,,,,,,,,,,,,1,,,,,,30,10,0,0,15,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,17,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,DF,,,,,,,,,,,,,,,,,,,,,,,35,0,0,0,15,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,18,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,10,15,0,0,15,0,0,,,,,,Vio bif 1# (no comment)
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,19,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,10,10,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,20,2009,18-Aug,Presence,W,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,35,20,0,10,10,0,0,,,,,,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,21,2009,18-Aug,Presence,W,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,F,,,,,,,,,,,,,F,,,,,,,,,,40,30,0,0,10,0,0,,,,,,Ver alp F# (no comment)
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,22,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,1,1,,,F,,,,,,,,,,,,,,,,,,,,,,,10,40,0,0,5,0,0,,,,3,0.5,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,23,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,F,,,,,,,,,,,,,,,,,1,,,,,,15,30,0,0,15,0,0,,,,4,1,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,24,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,30,10,0,20,10,0,0,,,,3,0.5,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,25,2009,18-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,,,10,40,0,0,20,0,0,,,,10,1,
Rambera,7,VI,206,TT3,546,206 TT3 546,,,C,%,2009,18-Aug,Cover,W,,6,,,,1,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,3,,1,,,,,,,,,,3,20,,,5,,,,,,,1,,,,,,4,,,,6,,,,,1,23.2,15.72,0,2.88,11.08,0.08,0,35,30,1,5,0.75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,1,2009,17-Aug,Presence,KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,1,,,,,,10,20,0,0,0,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,2,2009,17-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,20,60,0,0,0,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,3,2009,17-Aug,Presence,KK,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,40,20,0,0,10,0,0,,,,,,
Rambera,7,VI,209,TT1,210,209 TT1 210,,,1,4,2009,17-Aug,Presence,KK,,,,,,F,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,20,20,0,0,20,0,0,,,,,,
